time,latitude,longitude,sea_ice_concentration,date,month,month_sin,month_cos,sic_lag_1,sic_lag_3,sic_lag_6,sic_lag_12,target,predicted_sea_ice_concentration,sea_ice_risk_score,sea_ice_risk_level,nearby_iceberg_risk,combined_risk_score,combined_risk_level
2025-04-16,-77.5,-52.5,97.388504,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,95.787224,95.24889,96.94035,98.45105,97.40594,97.68507601489972,97.68507601489972,Very High,0.0,68.3795532104298,High
2025-04-16,-77.5,-51.5,98.18335,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,96.41694,96.67054,97.83386,98.75151,98.19681,98.16277756675404,98.16277756675404,Very High,0.0,68.71394429672783,High
2025-04-16,-77.5,-50.5,97.51287,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,95.76398,95.10766,97.10113,98.032875,97.67625,97.90759899091228,97.90759899091228,Very High,0.0,68.5353192936386,High
2025-04-16,-77.5,-49.5,98.600174,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,96.05191,95.73763,98.28645,99.292305,98.8285,98.37258196284232,98.37258196284232,Very High,0.0,68.86080737398962,High
2025-04-16,-77.5,-48.5,98.68581,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,95.68399,95.431786,98.708496,99.49638,99.11823,98.0037079340512,98.0037079340512,Very High,0.0,68.60259555383584,High
2025-04-16,-77.5,-47.5,98.80658,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,95.38844,90.0,99.116554,99.78125,99.492004,98.68966565998888,98.68966565998888,Very High,0.0,69.08276596199221,High
2025-04-16,-77.5,-46.5,98.67598,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,95.134605,85.0,99.22281,99.78029,99.6628,98.65847258503254,98.65847258503254,Very High,0.0,69.06093080952277,High
2025-04-16,-77.5,-45.5,98.17896,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,69.99999,98.798035,99.51853,99.32446,98.53193747724596,98.53193747724596,Very High,0.0,68.97235623407217,High
2025-04-16,-77.5,-44.5,97.79593,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,63.44706,98.397896,99.21808,98.890274,98.19808160864795,98.19808160864795,Very High,0.0,68.73865712605357,High
2025-04-16,-77.5,-43.5,97.74186,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,60.000004,98.47059,99.10502,98.7103,98.1636752389792,98.1636752389792,Very High,0.0,68.71457266728544,High
